,0,1,2
1253,delicious homemade food restaurant hours seem to vary on a daily basis and is closed for sunday but authentic amazing food priced incredibly well owner is a sweetheart too .,1,0
1254,bravo .,1,0
1255,hey greek lady whatever nasty substance you use to cook your home fries in stop using it .,0,0
1256,rude staff mediocre food and generally a terrible experience go to naunas or anywhere else instead hell go to dominos over this place .,0,0
1257,absolutely delicious authentic greek food and drink warm attentive service and a very nice ambiance the meatballs are a must the octopus was amazing the  is delicious go and take a friend .,1,0
1258,uva has very fresh ingredients and a wonderful atmosphere for a date or group meal  are awesome and reasonably priced most of the menu is also a good deal for the quality of food .,1,0
1259,yuck you may as well stay home and make a frozen dinner i never reach for the salt shaker in a restaurant except when im at claires give it a shot if you like bland mushy food .,0,0
1260,one of the best breakfast spots in philly period creative and tasty items to satisfy anyone this place is jammed every weekend for a reason .,1,0
1261,cute little cafe in the gallerie very expensive no coffee refills but the food is great and staff are very attentive perfect place for an early breakfast .,1,0
1262,great little spot for  and mexican i love the chile  with vegetable and scrambled eggs one star off for 6 dollar  cans thats just not right .,1,0
1263,love it here the food is delicious and fresh a little pricey but i dont mind too much because its fast and yummy loooove the tuna tataki salad ginger dressing is fabulous d .,1,0
1264,oh hell no this place is really bad cheesy decor aside the food is overpriced and really tasteless yuck i think my chicken was   it was huge and had been frozen for 100 years because it was tasteless aside from the weird tasting bits .,0,0
1265,quality food at a good price its not a frills place with the atmosphere they have a nice outdoor eating section and the inside is very quaint with the mexican decor my wife and i have been here twice and both times have not been disappointed .,1,0
1266,had drinks dinner and desert last friday and it was a  experience my husband and i had the    mit   zucchini german beers and  all were delicious servers were nice will definitely come back .,1,0
1267,loved this place ordered the grilled octopus grilled whole fish and vegetarian moussaka looking forward to going back .,1,0
1268,i cant believe the wings got such good reviews the wings we got were just okay weve definitely had better they were crispy and thin not juicy at all it was a huge disappointment .,0,0
1269,everything is soy based i spent 10 for some veggies on a wheat roll and not a lot of veggies either i would only go again if i was craving vegan ham sausage or chicken but definitely not go out of my way .,0,0
1270,this restaurant is on the expensive side but would be a good date spot the place is full of flowers and candles i split the paella with my sister and it was definitely good overall i would recommend to someone looking for unique spanish food in chelsea .,1,0
1271,great diner fast friendly service authentic local clientele and delicious food dont bother walking around to find something better in the neighborhood like we did it doesnt exist .,1,0
1272,excellent service great food and wine pairing will look very much forward to going again .,1,0
1273,awesome chicken absolutely love the food i usually need to have pio pio about once or twice a month service can be crappy if you sit on the ground floor near the entrance .,1,0
1274,the food was not very good the biscuit is huge dry and salty and i love salt the homefries are roasted potatoes and the homemade ketchup is marinara roasted potatoes with marinara if it said that on the menu nobody would order it .,0,0
1275,an ok place if you are a  lover however their too traditional comfort food menu really bored me maccheese a lot of fried stuff fatty sauces etc doesnt feel intimate too loud not enough personal space too many people not my cup of tea .,0,0
